63
Norovirus_GI.1a,0.00000000000,0.31014050192,0.56769330832,0.46366230815,0.63603944880,0.45913094413,0.50666969637,0.50058850939,0.60231592300,0.60798541208,0.50663215113,0.36577083731,0.60314253244,0.17153981997,0.77987580177,0.48343563159,0.49356230547,0.88849423244,0.85240826972,0.74422139322,0.54818239997,0.54818239997,0.36400005524,0.51485082755,0.47692991670,0.49559476423,0.49559476423,0.41747617714,0.46374287829,0.49559476423,0.52394666384,0.67145419720,0.02952824028,0.70712444159,0.52394666384,0.63632375052,0.54005379230,0.52394666384,0.59474316392,0.56211209040,0.80616928013,0.97141542223,0.98577700034,0.95981338606,0.89618726338,0.87145866491,0.84324891983,0.80616928013,0.86826686291,0.86826686291,0.46743947798,0.44928142915,0.76369258102,0.63406829938,0.63406829938,0.46743947798,0.29956269933,0.76733798300,0.68472651169,0.68472651169,0.31146702023,0.53079220534,0.13995565184
Norovirus_GI.1b,0.31014050192,0.00000000000,0.70809810556,0.78448689651,0.76576422254,0.46886444087,0.93916831466,0.94073662758,0.94533959754,0.93650699323,0.53010136600,0.83306384198,0.85108947275,0.31969733499,0.85345224831,0.76401791818,0.67788403965,0.84137899436,0.83069555283,0.68034603133,0.09634195469,0.09634195469,0.05021838150,0.10154286181,0.12063627267,0.14404071586,0.11423229549,0.06413134207,0.08413198766,0.14404071586,0.51941483560,0.39932598922,0.15589842809,0.71524601903,0.51941483560,0.79211571699,0.70094248288,0.51941483560,0.29778410769,0.32020638024,0.53133716966,0.93573071809,0.95182626823,0.73992394478,0.69760952554,0.67080271514,0.58532068800,0.53133716966,0.63119645075,0.63119645075,0.62360861594,0.34586914412,0.76305400131,0.47233050746,0.47233050746,0.62360861594,0.47422355286,0.76543493977,0.34197776668,0.34197776668,0.24843467462,0.86089295422,0.53307043915
Norovirus_GI.1c,0.56769330832,0.70809810556,0.00000000000,0.60831329208,0.22858415818,0.59262680186,0.53663266790,0.53974935040,0.51285753661,0.73366145712,0.29540287951,0.08186736761,0.62619198253,0.02300585332,0.37473826740,0.47464575488,0.34111296189,0.57916564589,0.60113741361,0.58933964292,0.41684323683,0.41684323683,0.21609359504,0.55987797662,0.47518808900,0.50203465317,0.50983464033,0.32964507145,0.37255243674,0.50203465317,0.48299290438,0.49863207602,0.03755269694,0.27313371224,0.48299290438,0.48652433150,0.45282856491,0.48299290438,0.40832878530,0.39937791276,0.53097917956,0.85618136687,0.79337486000,0.65602467373,0.70924311458,0.70945949097,0.64292807997,0.53097917956,0.61773127257,0.61773127257,0.31660178344,0.54717878226,0.59671853566,0.43228267410,0.43228267410,0.31660178344,0.37613849982,0.60608024073,0.50075481499,0.50075481499,0.14161406527,0.66012525409,0.19435239749
Norovirus_GI.1d,0.46366230815,0.78448689651,0.60831329208,0.00000000000,0.07210839103,0.68274665737,0.46408872617,0.36891359956,0.43114318218,0.57298599191,0.58869053926,0.09219618636,0.65632116097,0.09787748271,0.45476461552,0.73759624616,0.62609007790,0.72001566875,0.71549799813,0.69490757079,0.35131976348,0.35131976348,0.28761249550,0.50631220361,0.38214043584,0.45883036895,0.47853611107,0.28569286613,0.31723936721,0.45883036895,0.64070255299,0.53189666420,0.07039424961,0.42907381038,0.64070255299,0.70207121847,0.62286129487,0.64070255299,0.63123546996,0.63542581782,0.49562325288,0.94477040352,0.91483692986,0.72272489463,0.78735675767,0.74834233823,0.69988875646,0.49562325288,0.68277098561,0.68277098561,0.46538577010,0.69824686120,0.82194870607,0.61027359397,0.61027359397,0.46538577010,0.59201040650,0.82694150913,0.66105484455,0.66105484455,0.17556487757,0.68709133959,0.34107902721
Norovirus_GI.1e,0.63603944880,0.76576422254,0.22858415818,0.07210839103,0.00000000000,0.73527636295,0.23680981522,0.15090645173,0.25479502881,0.30623208922,0.43176850889,0.07870660454,0.61270862040,0.05804830984,0.34047106822,0.66319482021,0.55394622399,0.54567969587,0.52538981911,0.49292181368,0.60076878524,0.60076878524,0.49828519402,0.77987333462,0.64725940449,0.74675936575,0.77407284297,0.57394430133,0.58474038049,0.74675936575,0.52495369749,0.28913377078,0.05676099279,0.18633726019,0.52495369749,0.58210978104,0.48260677055,0.52495369749,0.54312546599,0.53169850029,0.46186635970,0.91258622537,0.88940587286,0.72022329914,0.75870409535,0.72771697906,0.67329681415,0.46186635970,0.64116901432,0.64116901432,0.36185843123,0.56829892390,0.73864674752,0.44725264888,0.44725264888,0.36185843123,0.40425408640,0.75064557048,0.57963751956,0.57963751956,0.15929244472,0.63999153983,0.25727181864
Norovirus_GI.1f,0.45913094413,0.46886444087,0.59262680186,0.68274665737,0.73527636295,0.00000000000,0.83270779069,0.83773509268,0.84698730701,0.83763571346,0.41202161354,0.60902667647,0.79484365562,0.29790402571,0.68692001811,0.39281645792,0.41258312757,0.73902614846,0.79126015050,0.58019336034,0.62684025720,0.62684025720,0.22693582453,0.53978331916,0.63298128149,0.56434257787,0.58697086548,0.44989499414,0.48617446081,0.56434257787,0.76322844688,0.37172733466,0.03409948462,0.48246860386,0.76322844688,0.86698750673,0.82060582102,0.76322844688,0.68452963228,0.64794158920,0.65316429901,0.95055015030,0.96747344017,0.85676295042,0.81840423133,0.71792442131,0.64945694326,0.65316429901,0.67570365520,0.67570365520,0.70638401204,0.72749747963,0.78699437602,0.78685333962,0.78685333962,0.70638401204,0.59464790544,0.79050853676,0.75817277653,0.75817277653,0.18012953023,0.80348058178,0.35554309893
Norovirus_GI.1g,0.50666969637,0.93916831466,0.53663266790,0.46408872617,0.23680981522,0.83270779069,0.00000000000,0.31731050786,0.26146412995,0.39162517627,0.60504020859,0.19946848183,0.81775238388,0.14008675485,0.46470103664,0.58703426952,0.45340606335,0.74568545266,0.72795736994,0.65372545043,0.29645334595,0.29645334595,0.20193379603,0.44004806782,0.33864910521,0.38973900768,0.37569568003,0.22309099424,0.26083240553,0.38973900768,0.55744511348,0.75359365846,0.05416861484,0.48411631520,0.55744511348,0.72004572252,0.58952343648,0.55744511348,0.59609320674,0.60261292574,0.39331019654,0.98810449393,0.98101503893,0.60018368908,0.71248772799,0.59787164204,0.53356938606,0.39331019654,0.51180599904,0.51180599904,0.44864046443,0.47022973985,0.83924979718,0.50201111576,0.50201111576,0.44864046443,0.46039446505,0.84250419769,0.64599891277,0.64599891277,0.15196554199,0.83730434197,0.25386625409
Norovirus_GI.1h,0.50058850939,0.94073662758,0.53974935040,0.36891359956,0.15090645173,0.83773509268,0.31731050786,0.00000000000,0.22313016015,0.36787944117,0.60073256226,0.18105938552,0.79968234238,0.13311759336,0.45598864932,0.56433209154,0.43086269786,0.71012662651,0.71246308131,0.65109591524,0.31095865830,0.31095865830,0.20529503593,0.44574069907,0.35440526299,0.39510402525,0.39240700661,0.23500568748,0.27372998339,0.39510402525,0.54214341691,0.70539308188,0.05101052757,0.39311452877,0.54214341691,0.70665934866,0.57610717824,0.54214341691,0.57515549618,0.58166014415,0.38291682452,0.98565022909,0.97556708480,0.59784307273,0.70588226560,0.59099261253,0.52679935410,0.38291682452,0.50952528196,0.50952528196,0.43307808296,0.45155698884,0.82538594384,0.49461859403,0.49461859403,0.43307808296,0.45873956805,0.82876289267,0.62923875746,0.62923875746,0.14721472980,0.82222349137,0.24060770355
Norovirus_GI.1i,0.60231592300,0.94533959754,0.51285753661,0.43114318218,0.25479502881,0.84698730701,0.26146412995,0.22313016015,0.00000000000,0.50616521909,0.63313025243,0.20042757179,0.82188301971,0.16711896670,0.47477733874,0.60031171365,0.46629908102,0.71027454559,0.72330343647,0.68320186210,0.33421833235,0.33421833235,0.24062791866,0.48029189401,0.38659378060,0.42993934696,0.42815517527,0.26322888209,0.30345602928,0.42993934696,0.56971619181,0.72411630856,0.05551785593,0.40912341187,0.56971619181,0.73701039562,0.60026078474,0.56971619181,0.60589461387,0.60826962090,0.46878044327,0.97916540536,0.96649035886,0.68679350286,0.77511356155,0.66837377515,0.60738121520,0.46878044327,0.59258525774,0.59258525774,0.46565838731,0.47394166693,0.85436491699,0.51249404636,0.51249404636,0.46565838731,0.46658532757,0.85863903035,0.65902884325,0.65902884325,0.15062306064,0.84123783091,0.28022985478
Norovirus_GI.1j,0.60798541208,0.93650699323,0.73366145712,0.57298599191,0.30623208922,0.83763571346,0.39162517627,0.36787944117,0.50616521909,0.00000000000,0.57282199383,0.16338846891,0.80410790286,0.12088059840,0.45461965882,0.63312568851,0.50036019775,0.68185557549,0.68672709584,0.62884623657,0.37063831963,0.37063831963,0.22794232253,0.48632744081,0.38928713176,0.43360080787,0.43221990427,0.26189080616,0.30260338430,0.43360080787,0.50402360789,0.67875315815,0.05773958067,0.34703432208,0.50402360789,0.67187319406,0.53368128256,0.50402360789,0.57718981722,0.58369670860,0.44763619570,0.98126724885,0.96929781129,0.66967567485,0.76802303622,0.65934557098,0.59956548040,0.44763619570,0.57897233653,0.57897233653,0.40086209650,0.42381487354,0.83314243259,0.45649211720,0.45649211720,0.40086209650,0.43267672818,0.83645225739,0.60024986832,0.60024986832,0.16678821461,0.82644050403,0.29093957903
